trade_id,timestamp,counterparty,sector,country,symbol,trade_type,quantity,price,notional,currency,kyc_ok,aml_flag
T00698,2025-01-01 11:38:00,CPTY_C,HedgeFund,DE,MSFT,BUY,389,101.52,39491.28,GBP,1,0
T00699,2025-01-01 11:39:00,CPTY_A,Bank,US,GOOG,SELL,1858,194.55,361473.9,EUR,1,0
T00700,2025-01-01 11:40:00,CPTY_E,FinTech,SG,HDFCBANK,SELL,1243,128.86,160172.98,EUR,1,0
T00701,2025-01-01 11:41:00,CPTY_E,FinTech,SG,HDFCBANK,SELL,70,127.72,8940.4,EUR,1,0
T00702,2025-01-01 11:42:00,CPTY_D,Corporate,IN,EURUSD,BUY,2594,69.33,179842.02,EUR,1,0
T00703,2025-01-01 11:43:00,CPTY_D,Corporate,IN,INFY,BUY,560,134.38,75252.8,EUR,1,0
T00704,2025-01-01 11:44:00,CPTY_C,HedgeFund,DE,USDINR,BUY,1020,23.21,23674.2,GBP,1,0
T00705,2025-01-01 11:45:00,CPTY_A,Bank,US,USDINR,BUY,605,157.75,95438.75,EUR,1,0
T00706,2025-01-01 11:46:00,CPTY_G,Bank,RU,HDFCBANK,SELL,776,88.81,68916.56,INR,1,0
T00707,2025-01-01 11:47:00,CPTY_F,Broker,AE,USDINR,SELL,1632,113.6,185395.2,INR,1,0
T00708,2025-01-01 11:48:00,CPTY_D,Corporate,IN,GOOG,BUY,734,75.51,55424.34,USD,1,0
T00709,2025-01-01 11:49:00,CPTY_G,Bank,RU,TSLA,SELL,3359,149.79,503144.61,USD,1,0
T00710,2025-01-01 11:50:00,CPTY_C,HedgeFund,DE,TSLA,SELL,1385,121.89,168817.65,EUR,1,0
T00711,2025-01-01 11:51:00,CPTY_G,Bank,RU,USDINR,SELL,899,113.12,101694.88,USD,1,0
T00712,2025-01-01 11:52:00,CPTY_E,FinTech,SG,MSFT,SELL,816,65.94,53807.04,GBP,1,0
T00713,2025-01-01 11:53:00,CPTY_E,FinTech,SG,AAPL,SELL,1293,87.46,113085.78,EUR,1,0
T00714,2025-01-01 11:54:00,CPTY_D,Corporate,IN,MSFT,BUY,1336,124.27,166024.72,GBP,1,0
T00715,2025-01-01 11:55:00,CPTY_G,Bank,RU,AAPL,SELL,1378,62.94,86731.32,GBP,1,0
T00716,2025-01-01 11:56:00,CPTY_C,HedgeFund,DE,MSFT,SELL,666,88.2,58741.2,USD,1,0
T00717,2025-01-01 11:57:00,CPTY_G,Bank,RU,TSLA,BUY,1780,136.74,243397.2,GBP,1,0
T00718,2025-01-01 11:58:00,CPTY_G,Bank,RU,HDFCBANK,BUY,432,49.66,21453.12,EUR,1,0
T00719,2025-01-01 11:59:00,CPTY_G,Bank,RU,TSLA,BUY,2941,117.32,345038.12,USD,1,0
T00720,2025-01-01 12:00:00,CPTY_E,FinTech,SG,TCS,SELL,102,77.41,7895.82,EUR,1,0
T00721,2025-01-01 12:01:00,CPTY_C,HedgeFund,DE,INFY,SELL,1817,183.54,333492.18,GBP,1,0
T00722,2025-01-01 12:02:00,CPTY_G,Bank,RU,EURUSD,BUY,2496,115.58,288487.68,EUR,1,0
T00723,2025-01-01 12:03:00,CPTY_G,Bank,RU,HDFCBANK,BUY,1108,100.14,110955.12,GBP,1,0
T00724,2025-01-01 12:04:00,CPTY_G,Bank,RU,GOOG,BUY,188,103.43,19444.84,EUR,1,0
T00725,2025-01-01 12:05:00,CPTY_B,Broker,UK,TCS,BUY,283,83.68,23681.44,INR,1,0
T00726,2025-01-01 12:06:00,CPTY_D,Corporate,IN,GOOG,SELL,1686,90.62,152785.32,INR,1,0
T00727,2025-01-01 12:07:00,CPTY_D,Corporate,IN,USDINR,BUY,760,97.99,74472.4,USD,1,0
T00728,2025-01-01 12:08:00,CPTY_D,Corporate,IN,EURUSD,SELL,3096,55.52,171889.92,GBP,1,0
T00729,2025-01-01 12:09:00,CPTY_D,Corporate,IN,USDINR,SELL,1224,170.34,208496.16,USD,1,0
T00730,2025-01-01 12:10:00,CPTY_G,Bank,RU,MSFT,SELL,957,148.94,142535.58,GBP,1,0
T00731,2025-01-01 12:11:00,CPTY_G,Bank,RU,MSFT,SELL,55,91.88,5053.4,EUR,1,0
T00732,2025-01-01 12:12:00,CPTY_D,Corporate,IN,TSLA,SELL,359,97.46,34988.14,GBP,1,0
T00733,2025-01-01 12:13:00,CPTY_C,HedgeFund,DE,INFY,SELL,965,102.32,98738.8,EUR,1,0
T00734,2025-01-01 12:14:00,CPTY_E,FinTech,SG,USDINR,SELL,1678,10.12,16981.36,USD,1,0
T00735,2025-01-01 12:15:00,CPTY_A,Bank,US,MSFT,SELL,514,108.45,55743.3,USD,1,0
T00736,2025-01-01 12:16:00,CPTY_A,Bank,US,GOOG,SELL,501,124.79,62519.79,INR,1,0
T00737,2025-01-01 12:17:00,CPTY_A,Bank,US,HDFCBANK,BUY,500,92.62,46310.0,EUR,1,0
T00738,2025-01-01 12:18:00,CPTY_F,Broker,AE,INFY,BUY,1717,151.0,259267.0,GBP,1,0
T00739,2025-01-01 12:19:00,CPTY_A,Bank,US,TCS,SELL,1521,54.49,82879.29,USD,1,0
T00740,2025-01-01 12:20:00,CPTY_C,HedgeFund,DE,GOOG,BUY,1479,126.73,187433.67,INR,1,0
T00741,2025-01-01 12:21:00,CPTY_F,Broker,AE,INFY,BUY,1365,158.23,215983.95,INR,1,0
T00742,2025-01-01 12:22:00,CPTY_F,Broker,AE,MSFT,BUY,1067,156.42,166900.14,USD,1,0
T00743,2025-01-01 12:23:00,CPTY_B,Broker,UK,USDINR,BUY,2122,127.92,271446.24,EUR,1,0
T00744,2025-01-01 12:24:00,CPTY_E,FinTech,SG,TSLA,SELL,1237,118.53,146621.61,USD,1,0
T00745,2025-01-01 12:25:00,CPTY_A,Bank,US,TCS,BUY,2359,142.86,337006.74,INR,1,0
T00746,2025-01-01 12:26:00,CPTY_F,Broker,AE,GOOG,SELL,173,115.92,20054.16,USD,1,0
T00747,2025-01-01 12:27:00,CPTY_B,Broker,UK,HDFCBANK,BUY,321,73.92,23728.32,USD,1,0
T00748,2025-01-01 12:28:00,CPTY_A,Bank,US,TCS,SELL,703,43.78,30777.34,GBP,1,0
T00749,2025-01-01 12:29:00,CPTY_B,Broker,UK,HDFCBANK,BUY,273,160.77,43890.21,EUR,1,0
T00750,2025-01-01 12:30:00,CPTY_A,Bank,US,EURUSD,BUY,473,134.18,63467.14,EUR,1,0
T00751,2025-01-01 12:31:00,CPTY_D,Corporate,IN,TCS,BUY,1137,122.13,138861.81,EUR,1,0
T00752,2025-01-01 12:32:00,CPTY_D,Corporate,IN,USDINR,BUY,1477,62.07,91677.39,USD,1,0
T00753,2025-01-01 12:33:00,CPTY_A,Bank,US,GOOG,BUY,1678,50.7,85074.6,INR,1,0
T00754,2025-01-01 12:34:00,CPTY_C,HedgeFund,DE,HDFCBANK,SELL,442,123.28,54489.76,EUR,1,0
T00755,2025-01-01 12:35:00,CPTY_B,Broker,UK,INFY,BUY,193,21.49,4147.57,EUR,0,0
T00756,2025-01-01 12:36:00,CPTY_E,FinTech,SG,INFY,BUY,1279,37.41,47847.39,GBP,0,0
T00757,2025-01-01 12:37:00,CPTY_B,Broker,UK,EURUSD,BUY,1543,87.92,135660.56,INR,1,0
T00758,2025-01-01 12:38:00,CPTY_C,HedgeFund,DE,AAPL,BUY,1268,112.65,142840.2,INR,1,0
T00759,2025-01-01 12:39:00,CPTY_D,Corporate,IN,MSFT,BUY,1605,124.5,199822.5,INR,1,1
T00760,2025-01-01 12:40:00,CPTY_F,Broker,AE,MSFT,BUY,186,90.24,16784.64,GBP,0,0
T00761,2025-01-01 12:41:00,CPTY_C,HedgeFund,DE,GOOG,SELL,1267,157.25,199235.75,INR,1,0
T00762,2025-01-01 12:42:00,CPTY_C,HedgeFund,DE,EURUSD,BUY,1497,153.16,229280.52,INR,1,0
T00763,2025-01-01 12:43:00,CPTY_G,Bank,RU,MSFT,BUY,1309,143.64,188024.76,USD,1,0
T00764,2025-01-01 12:44:00,CPTY_A,Bank,US,INFY,BUY,1199,141.8,170018.2,USD,1,1
T00765,2025-01-01 12:45:00,CPTY_A,Bank,US,HDFCBANK,SELL,718,162.54,116703.72,INR,1,0
T00766,2025-01-01 12:46:00,CPTY_D,Corporate,IN,HDFCBANK,BUY,1399,44.03,61597.97,EUR,1,0
T00767,2025-01-01 12:47:00,CPTY_C,HedgeFund,DE,MSFT,SELL,1294,16.0,20704.0,USD,1,1
T00768,2025-01-01 12:48:00,CPTY_E,FinTech,SG,TSLA,BUY,1500,135.41,203115.0,GBP,1,0
T00769,2025-01-01 12:49:00,CPTY_D,Corporate,IN,MSFT,SELL,2563,79.77,204450.51,INR,1,0
T00770,2025-01-01 12:50:00,CPTY_F,Broker,AE,TSLA,BUY,2570,100.15,257385.5,EUR,1,0
T00771,2025-01-01 12:51:00,CPTY_A,Bank,US,HDFCBANK,BUY,406,80.59,32719.54,INR,1,0
T00772,2025-01-01 12:52:00,CPTY_E,FinTech,SG,AAPL,SELL,1450,64.81,93974.5,EUR,1,0
T00773,2025-01-01 12:53:00,CPTY_A,Bank,US,AAPL,BUY,731,113.69,83107.39,USD,0,0
T00774,2025-01-01 12:54:00,CPTY_B,Broker,UK,USDINR,SELL,2243,134.16,300920.88,GBP,1,0
T00775,2025-01-01 12:55:00,CPTY_B,Broker,UK,TCS,BUY,1034,122.33,126489.22,GBP,1,0
T00776,2025-01-01 12:56:00,CPTY_F,Broker,AE,MSFT,BUY,1193,53.96,64374.28,GBP,1,0
T00777,2025-01-01 12:57:00,CPTY_G,Bank,RU,HDFCBANK,SELL,2404,162.92,391659.68,USD,1,0
T00778,2025-01-01 12:58:00,CPTY_C,HedgeFund,DE,MSFT,SELL,940,81.93,77014.2,INR,1,0
T00779,2025-01-01 12:59:00,CPTY_E,FinTech,SG,TCS,BUY,95,124.91,11866.45,INR,1,0
T00780,2025-01-01 13:00:00,CPTY_G,Bank,RU,GOOG,SELL,1503,67.83,101948.49,EUR,1,0
T00781,2025-01-01 13:01:00,CPTY_C,HedgeFund,DE,MSFT,BUY,1202,132.81,159637.62,EUR,1,0
T00782,2025-01-01 13:02:00,CPTY_F,Broker,AE,EURUSD,BUY,586,92.14,53994.04,USD,1,0
T00783,2025-01-01 13:03:00,CPTY_G,Bank,RU,AAPL,BUY,835,70.14,58566.9,USD,1,0
T00784,2025-01-01 13:04:00,CPTY_D,Corporate,IN,TCS,SELL,858,38.06,32655.48,EUR,1,0
T00785,2025-01-01 13:05:00,CPTY_B,Broker,UK,AAPL,SELL,795,90.34,71820.3,EUR,1,0
T00786,2025-01-01 13:06:00,CPTY_C,HedgeFund,DE,TSLA,SELL,950,119.18,113221.0,GBP,1,0
T00787,2025-01-01 13:07:00,CPTY_C,HedgeFund,DE,MSFT,SELL,37,58.32,2157.84,USD,1,0
T00788,2025-01-01 13:08:00,CPTY_E,FinTech,SG,AAPL,BUY,384,48.16,18493.44,EUR,1,0
T00789,2025-01-01 13:09:00,CPTY_G,Bank,RU,EURUSD,BUY,1476,77.7,114685.2,INR,1,0
T00790,2025-01-01 13:10:00,CPTY_A,Bank,US,USDINR,SELL,974,66.06,64342.44,GBP,1,0
T00791,2025-01-01 13:11:00,CPTY_C,HedgeFund,DE,MSFT,SELL,712,112.04,79772.48,USD,1,0
T00792,2025-01-01 13:12:00,CPTY_C,HedgeFund,DE,TSLA,SELL,1279,59.84,76535.36,GBP,1,0
T00793,2025-01-01 13:13:00,CPTY_F,Broker,AE,TSLA,SELL,935,66.68,62345.8,GBP,1,0
T00794,2025-01-01 13:14:00,CPTY_E,FinTech,SG,USDINR,BUY,906,74.58,67569.48,EUR,1,0
T00795,2025-01-01 13:15:00,CPTY_B,Broker,UK,AAPL,SELL,2466,132.57,326917.62,USD,1,0
T00796,2025-01-01 13:16:00,CPTY_B,Broker,UK,EURUSD,SELL,1315,22.89,30100.35,USD,1,1
T00797,2025-01-01 13:17:00,CPTY_C,HedgeFund,DE,AAPL,SELL,776,133.81,103836.56,GBP,1,0
T00798,2025-01-01 13:18:00,CPTY_A,Bank,US,TSLA,BUY,958,168.16,161097.28,INR,1,0
T00799,2025-01-01 13:19:00,CPTY_D,Corporate,IN,AAPL,BUY,1761,85.34,150283.74,GBP,1,0
T00800,2025-01-01 13:20:00,CPTY_A,Bank,US,AAPL,BUY,2250,89.04,200340.0,INR,1,0
T00801,2025-01-01 13:21:00,CPTY_F,Broker,AE,TCS,SELL,2523,165.04,416395.92,USD,1,0
T00802,2025-01-01 13:22:00,CPTY_E,FinTech,SG,MSFT,BUY,1236,39.33,48611.88,INR,1,0
T00803,2025-01-01 13:23:00,CPTY_A,Bank,US,AAPL,SELL,1173,56.11,65817.03,EUR,1,0
T00804,2025-01-01 13:24:00,CPTY_B,Broker,UK,INFY,SELL,513,78.44,40239.72,GBP,1,0
T00805,2025-01-01 13:25:00,CPTY_G,Bank,RU,HDFCBANK,SELL,116,108.82,12623.12,GBP,1,0
T00806,2025-01-01 13:26:00,CPTY_D,Corporate,IN,INFY,BUY,425,90.78,38581.5,USD,1,0
T00807,2025-01-01 13:27:00,CPTY_B,Broker,UK,GOOG,BUY,575,119.36,68632.0,EUR,1,0
T00808,2025-01-01 13:28:00,CPTY_A,Bank,US,GOOG,SELL,1326,87.69,116276.94,INR,1,0
T00809,2025-01-01 13:29:00,CPTY_C,HedgeFund,DE,HDFCBANK,BUY,1427,149.16,212851.32,GBP,1,0
T00810,2025-01-01 13:30:00,CPTY_G,Bank,RU,TSLA,SELL,669,76.62,51258.78,GBP,1,0
T00811,2025-01-01 13:31:00,CPTY_D,Corporate,IN,INFY,BUY,250,73.29,18322.5,USD,1,0
T00812,2025-01-01 13:32:00,CPTY_B,Broker,UK,INFY,BUY,790,15.17,11984.3,EUR,1,0
T00813,2025-01-01 13:33:00,CPTY_G,Bank,RU,TCS,BUY,1198,80.01,95851.98,USD,1,1
T00814,2025-01-01 13:34:00,CPTY_F,Broker,AE,TSLA,SELL,579,155.53,90051.87,INR,1,0
T00815,2025-01-01 13:35:00,CPTY_E,FinTech,SG,AAPL,SELL,1113,14.78,16450.14,GBP,1,0
T00816,2025-01-01 13:36:00,CPTY_G,Bank,RU,GOOG,BUY,1406,257.05,361412.3,INR,1,0
T00817,2025-01-01 13:37:00,CPTY_G,Bank,RU,USDINR,BUY,667,168.99,112716.33,USD,1,0
T00818,2025-01-01 13:38:00,CPTY_D,Corporate,IN,MSFT,BUY,963,83.03,79957.89,USD,1,0
T00819,2025-01-01 13:39:00,CPTY_A,Bank,US,AAPL,BUY,544,113.18,61569.92,EUR,1,0
T00820,2025-01-01 13:40:00,CPTY_B,Broker,UK,HDFCBANK,SELL,667,54.8,36551.6,USD,1,0
T00821,2025-01-01 13:41:00,CPTY_E,FinTech,SG,INFY,BUY,571,114.34,65288.14,USD,1,0
T00822,2025-01-01 13:42:00,CPTY_A,Bank,US,TSLA,SELL,1548,173.94,269259.12,EUR,1,0
T00823,2025-01-01 13:43:00,CPTY_A,Bank,US,TCS,BUY,1078,151.83,163672.74,USD,1,0
T00824,2025-01-01 13:44:00,CPTY_D,Corporate,IN,AAPL,BUY,844,97.43,82230.92,INR,1,0
T00825,2025-01-01 13:45:00,CPTY_G,Bank,RU,HDFCBANK,SELL,907,108.59,98491.13,USD,1,0
T00826,2025-01-01 13:46:00,CPTY_D,Corporate,IN,HDFCBANK,BUY,1695,81.78,138617.1,GBP,1,0
T00827,2025-01-01 13:47:00,CPTY_B,Broker,UK,GOOG,SELL,288,138.21,39804.48,GBP,1,0
T00828,2025-01-01 13:48:00,CPTY_D,Corporate,IN,GOOG,BUY,1700,158.91,270147.0,EUR,1,0
T00829,2025-01-01 13:49:00,CPTY_F,Broker,AE,INFY,SELL,516,90.82,46863.12,INR,1,0
T00830,2025-01-01 13:50:00,CPTY_E,FinTech,SG,USDINR,BUY,1797,81.34,146167.98,USD,1,0
T00831,2025-01-01 13:51:00,CPTY_C,HedgeFund,DE,HDFCBANK,BUY,1512,92.38,139678.56,INR,1,0
T00832,2025-01-01 13:52:00,CPTY_B,Broker,UK,EURUSD,BUY,1259,54.09,68099.31,USD,1,0
T00833,2025-01-01 13:53:00,CPTY_D,Corporate,IN,TCS,SELL,1068,19.65,20986.2,INR,1,0
T00834,2025-01-01 13:54:00,CPTY_C,HedgeFund,DE,EURUSD,SELL,1964,131.1,257480.4,INR,1,0
T00835,2025-01-01 13:55:00,CPTY_C,HedgeFund,DE,GOOG,BUY,240,169.89,40773.6,GBP,1,0
T00836,2025-01-01 13:56:00,CPTY_E,FinTech,SG,TSLA,BUY,1908,55.75,106371.0,GBP,1,0
T00837,2025-01-01 13:57:00,CPTY_A,Bank,US,USDINR,SELL,576,57.74,33258.24,EUR,1,0
T00838,2025-01-01 13:58:00,CPTY_B,Broker,UK,MSFT,BUY,1282,77.19,98957.58,EUR,1,0
T00839,2025-01-01 13:59:00,CPTY_C,HedgeFund,DE,EURUSD,BUY,529,97.25,51445.25,EUR,1,0
T00840,2025-01-01 14:00:00,CPTY_E,FinTech,SG,HDFCBANK,SELL,1729,104.23,180213.67,EUR,1,0
T00841,2025-01-01 14:01:00,CPTY_B,Broker,UK,TSLA,SELL,1434,107.99,154857.66,GBP,1,0
T00842,2025-01-01 14:02:00,CPTY_E,FinTech,SG,AAPL,SELL,1585,111.55,176806.75,EUR,1,0
T00843,2025-01-01 14:03:00,CPTY_E,FinTech,SG,TSLA,SELL,901,103.73,93460.73,GBP,1,0
T00844,2025-01-01 14:04:00,CPTY_B,Broker,UK,USDINR,BUY,2213,124.08,274589.04,USD,0,0
T00845,2025-01-01 14:05:00,CPTY_A,Bank,US,TSLA,BUY,238,103.1,24537.8,USD,1,0
T00846,2025-01-01 14:06:00,CPTY_E,FinTech,SG,USDINR,BUY,1267,93.79,118831.93,GBP,1,1
T00847,2025-01-01 14:07:00,CPTY_E,FinTech,SG,TSLA,BUY,526,65.58,34495.08,GBP,1,0
T00848,2025-01-01 14:08:00,CPTY_F,Broker,AE,GOOG,SELL,669,175.51,117416.19,USD,1,0
T00849,2025-01-01 14:09:00,CPTY_A,Bank,US,GOOG,BUY,1388,38.11,52896.68,USD,1,0
T00850,2025-01-01 14:10:00,CPTY_G,Bank,RU,EURUSD,SELL,925,153.03,141552.75,USD,1,0
T00851,2025-01-01 14:11:00,CPTY_C,HedgeFund,DE,HDFCBANK,BUY,533,141.54,75440.82,GBP,1,0
T00852,2025-01-01 14:12:00,CPTY_C,HedgeFund,DE,TCS,BUY,215,13.29,2857.35,EUR,1,0
T00853,2025-01-01 14:13:00,CPTY_F,Broker,AE,HDFCBANK,SELL,1960,81.47,159681.2,GBP,1,0
T00854,2025-01-01 14:14:00,CPTY_B,Broker,UK,EURUSD,SELL,495,84.46,41807.7,EUR,1,0
T00855,2025-01-01 14:15:00,CPTY_F,Broker,AE,GOOG,SELL,1152,117.97,135901.44,GBP,1,0
T00856,2025-01-01 14:16:00,CPTY_F,Broker,AE,INFY,BUY,990,73.67,72933.3,EUR,1,0
T00857,2025-01-01 14:17:00,CPTY_F,Broker,AE,AAPL,SELL,1047,117.87,123409.89,USD,1,0
T00858,2025-01-01 14:18:00,CPTY_B,Broker,UK,TCS,BUY,229,91.74,21008.46,USD,1,0
T00859,2025-01-01 14:19:00,CPTY_D,Corporate,IN,GOOG,SELL,530,108.97,57754.1,USD,1,0
T00860,2025-01-01 14:20:00,CPTY_B,Broker,UK,TCS,SELL,1927,86.55,166781.85,EUR,1,0
T00861,2025-01-01 14:21:00,CPTY_F,Broker,AE,MSFT,SELL,97,71.62,6947.14,INR,1,0
T00862,2025-01-01 14:22:00,CPTY_A,Bank,US,INFY,BUY,2387,65.73,156897.51,EUR,1,0
T00863,2025-01-01 14:23:00,CPTY_F,Broker,AE,MSFT,SELL,38,84.17,3198.46,GBP,1,0
T00864,2025-01-01 14:24:00,CPTY_G,Bank,RU,MSFT,BUY,925,78.83,72917.75,USD,1,0
T00865,2025-01-01 14:25:00,CPTY_D,Corporate,IN,USDINR,SELL,211,112.86,23813.46,EUR,1,0
T00866,2025-01-01 14:26:00,CPTY_D,Corporate,IN,USDINR,SELL,1180,127.71,150697.8,GBP,1,0
T00867,2025-01-01 14:27:00,CPTY_E,FinTech,SG,HDFCBANK,BUY,1161,165.27,191878.47,INR,1,0
T00868,2025-01-01 14:28:00,CPTY_G,Bank,RU,TSLA,BUY,1620,122.12,197834.4,INR,1,0
T00869,2025-01-01 14:29:00,CPTY_A,Bank,US,AAPL,SELL,1960,105.61,206995.6,USD,1,0
T00870,2025-01-01 14:30:00,CPTY_C,HedgeFund,DE,INFY,BUY,851,112.4,95652.4,USD,1,0
T00871,2025-01-01 14:31:00,CPTY_C,HedgeFund,DE,GOOG,SELL,560,105.74,59214.4,EUR,1,0
T00872,2025-01-01 14:32:00,CPTY_F,Broker,AE,MSFT,BUY,924,116.78,107904.72,GBP,1,0
T00873,2025-01-01 14:33:00,CPTY_E,FinTech,SG,USDINR,BUY,1833,123.34,226082.22,INR,1,0
T00874,2025-01-01 14:34:00,CPTY_F,Broker,AE,GOOG,SELL,434,134.22,58251.48,EUR,1,0
T00875,2025-01-01 14:35:00,CPTY_A,Bank,US,MSFT,SELL,2319,142.82,331199.58,EUR,1,0
T00876,2025-01-01 14:36:00,CPTY_B,Broker,UK,HDFCBANK,SELL,34,122.9,4178.6,GBP,1,0
T00877,2025-01-01 14:37:00,CPTY_C,HedgeFund,DE,TSLA,BUY,70,88.67,6206.9,USD,1,0
T00878,2025-01-01 14:38:00,CPTY_D,Corporate,IN,EURUSD,SELL,1311,110.06,144288.66,EUR,1,0
T00879,2025-01-01 14:39:00,CPTY_A,Bank,US,TCS,BUY,1838,166.22,305512.36,INR,1,0
T00880,2025-01-01 14:40:00,CPTY_A,Bank,US,INFY,SELL,1392,85.68,119266.56,EUR,1,0
T00881,2025-01-01 14:41:00,CPTY_A,Bank,US,AAPL,BUY,527,152.73,80488.71,EUR,0,0
T00882,2025-01-01 14:42:00,CPTY_F,Broker,AE,INFY,BUY,928,98.5,91408.0,INR,1,0
T00883,2025-01-01 14:43:00,CPTY_G,Bank,RU,MSFT,SELL,1033,117.72,121604.76,INR,1,0
T00884,2025-01-01 14:44:00,CPTY_D,Corporate,IN,USDINR,SELL,1378,89.29,123041.62,USD,1,0
T00885,2025-01-01 14:45:00,CPTY_F,Broker,AE,EURUSD,SELL,920,75.89,69818.8,EUR,1,0
T00886,2025-01-01 14:46:00,CPTY_C,HedgeFund,DE,HDFCBANK,SELL,433,71.51,30963.83,EUR,1,0
T00887,2025-01-01 14:47:00,CPTY_D,Corporate,IN,AAPL,SELL,911,64.13,58422.43,INR,1,0
T00888,2025-01-01 14:48:00,CPTY_D,Corporate,IN,INFY,BUY,1325,85.01,112638.25,GBP,1,0
T00889,2025-01-01 14:49:00,CPTY_E,FinTech,SG,AAPL,BUY,10,104.38,1043.8,USD,1,0
T00890,2025-01-01 14:50:00,CPTY_A,Bank,US,TCS,SELL,514,118.24,60775.36,EUR,1,0
T00891,2025-01-01 14:51:00,CPTY_E,FinTech,SG,AAPL,SELL,76,29.93,2274.68,INR,1,0
T00892,2025-01-01 14:52:00,CPTY_E,FinTech,SG,USDINR,BUY,922,83.36,76857.92,INR,1,0
T00893,2025-01-01 14:53:00,CPTY_C,HedgeFund,DE,MSFT,SELL,53,131.04,6945.12,USD,1,0
T00894,2025-01-01 14:54:00,CPTY_E,FinTech,SG,EURUSD,BUY,198,69.9,13840.2,USD,1,0
T00895,2025-01-01 14:55:00,CPTY_G,Bank,RU,USDINR,BUY,1780,120.63,214721.4,EUR,1,0
T00896,2025-01-01 14:56:00,CPTY_B,Broker,UK,TSLA,BUY,117,86.77,10152.09,USD,1,0
T00897,2025-01-01 14:57:00,CPTY_D,Corporate,IN,MSFT,SELL,42,135.75,5701.5,EUR,1,1
T00898,2025-01-01 14:58:00,CPTY_G,Bank,RU,GOOG,SELL,1714,173.18,296830.52,GBP,1,0
T00899,2025-01-01 14:59:00,CPTY_F,Broker,AE,MSFT,BUY,2825,75.29,212694.25,INR,1,0
T00900,2025-01-01 15:00:00,CPTY_E,FinTech,SG,HDFCBANK,SELL,1570,24.67,38731.9,GBP,1,0
T00901,2025-01-01 15:01:00,CPTY_E,FinTech,SG,USDINR,BUY,1148,117.02,134338.96,INR,1,0
T00902,2025-01-01 15:02:00,CPTY_A,Bank,US,HDFCBANK,BUY,238,72.92,17354.96,EUR,1,0
T00903,2025-01-01 15:03:00,CPTY_E,FinTech,SG,MSFT,BUY,1720,118.05,203046.0,USD,1,0
T00904,2025-01-01 15:04:00,CPTY_G,Bank,RU,INFY,SELL,2333,160.93,375449.69,INR,1,0
T00905,2025-01-01 15:05:00,CPTY_C,HedgeFund,DE,HDFCBANK,SELL,325,79.02,25681.5,INR,1,0
T00906,2025-01-01 15:06:00,CPTY_A,Bank,US,GOOG,SELL,159,130.3,20717.7,INR,1,0
T00907,2025-01-01 15:07:00,CPTY_B,Broker,UK,HDFCBANK,BUY,1227,60.49,74221.23,INR,1,0
T00908,2025-01-01 15:08:00,CPTY_C,HedgeFund,DE,TSLA,BUY,322,149.98,48293.56,INR,1,0
T00909,2025-01-01 15:09:00,CPTY_C,HedgeFund,DE,TCS,BUY,665,18.97,12615.05,GBP,0,0
T00910,2025-01-01 15:10:00,CPTY_G,Bank,RU,INFY,SELL,143,176.46,25233.78,GBP,1,0
T00911,2025-01-01 15:11:00,CPTY_G,Bank,RU,USDINR,BUY,1805,49.8,89889.0,EUR,1,0
T00912,2025-01-01 15:12:00,CPTY_B,Broker,UK,INFY,SELL,1147,137.52,157735.44,GBP,1,0
T00913,2025-01-01 15:13:00,CPTY_C,HedgeFund,DE,HDFCBANK,BUY,334,142.35,47544.9,EUR,1,0
T00914,2025-01-01 15:14:00,CPTY_D,Corporate,IN,TSLA,SELL,1353,70.67,95616.51,INR,1,0
T00915,2025-01-01 15:15:00,CPTY_G,Bank,RU,EURUSD,SELL,1482,111.93,165880.26,USD,1,0
T00916,2025-01-01 15:16:00,CPTY_E,FinTech,SG,GOOG,BUY,1294,105.92,137060.48,GBP,1,0
T00917,2025-01-01 15:17:00,CPTY_F,Broker,AE,EURUSD,SELL,295,71.51,21095.45,EUR,1,0
T00918,2025-01-01 15:18:00,CPTY_G,Bank,RU,EURUSD,BUY,809,101.84,82388.56,EUR,1,0
T00919,2025-01-01 15:19:00,CPTY_B,Broker,UK,TSLA,BUY,1532,177.65,272159.8,EUR,1,0
T00920,2025-01-01 15:20:00,CPTY_A,Bank,US,USDINR,BUY,1185,125.86,149144.1,GBP,1,0
T00921,2025-01-01 15:21:00,CPTY_F,Broker,AE,TSLA,SELL,1705,128.85,219689.25,GBP,1,0
T00922,2025-01-01 15:22:00,CPTY_G,Bank,RU,USDINR,SELL,266,154.22,41022.52,USD,1,0
T00923,2025-01-01 15:23:00,CPTY_F,Broker,AE,AAPL,BUY,1936,105.37,203996.32,GBP,1,0
T00924,2025-01-01 15:24:00,CPTY_D,Corporate,IN,USDINR,BUY,310,101.2,31372.0,INR,1,0
T00925,2025-01-01 15:25:00,CPTY_E,FinTech,SG,EURUSD,SELL,249,160.14,39874.86,GBP,1,0
T00926,2025-01-01 15:26:00,CPTY_B,Broker,UK,INFY,BUY,497,88.48,43974.56,GBP,1,1
T00927,2025-01-01 15:27:00,CPTY_A,Bank,US,HDFCBANK,BUY,2134,0.49,1045.66,EUR,1,1
T00928,2025-01-01 15:28:00,CPTY_G,Bank,RU,TSLA,BUY,2021,113.52,229423.92,EUR,1,0
T00929,2025-01-01 15:29:00,CPTY_F,Broker,AE,TSLA,SELL,2341,62.18,145563.38,INR,1,0
